"chromosome","start","stop","CPCT02010474T","CPCT02010666T","CPCT02020293T","CPCT02020695T","CPCT02040091T","CPCT02040102T","CPCT02040188T","CPCT02040226T","CPCT02040264T","CPCT02050184T","CPCT02060259T","CPCT02070232T","CPCT02080084T","CPCT02160038T","CPCT02190007T","CPCT02210007T","CPCT02210064T","CPCT02220009T","CPCT02330036T","CPCT02330043T","CPCT02330055T","CPCT02380015T","CPCT02380016T","DRUP01010049T","DRUP01050025T","DRUP01050031T","DRUP01330008T"
"3",98000001,99000000,"2.98490000","2.00020000","1.98530000","1.99760000","1.99290000"," 5.32850000","3.98510000"," 2.94250000","4.02780000"," 5.03570000","2.99580000"," 4.06720000"," 4.06390000","3.07436138","1.91690000"," 2.02720000"," 2.01128822","3.99500000"," 5.08720000"," 2.194800000","2.01490000","2.99810000"," 3.88870000"," 2.075500000"," 5.69970000"," 5.50210000"," 2.009700000"
"3",99000001,100000000,"2.98490000","2.00020000","1.98530000","1.99760000","1.99290000"," 5.05964637","3.98510000"," 2.94250000","4.02780000"," 5.03570000","2.99580000"," 4.06720000"," 4.06390000","3.05070000","2.00360498"," 2.02720000"," 2.07270000","3.99500000"," 5.11622373"," 2.194800000","2.01490000","2.99810000"," 3.88870000"," 2.075500000"," 5.69970000"," 5.50210000"," 2.009700000"
"3",100000001,101000000,"2.98490000","2.00020000","1.98530000","1.99760000","1.99290000"," 5.42330000","3.98510000"," 2.94250000","4.02780000"," 5.03570000","2.99580000"," 4.06720000"," 4.06390000","3.05070000","2.15390000"," 2.02720000"," 2.07270000","3.99500000"," 5.13220000"," 2.194800000","2.01490000","2.99810000"," 3.88870000"," 2.075500000"," 5.69970000"," 5.50210000"," 2.009700000"
"3",101000001,102000000,"2.98490000","2.00020000","1.98530000","1.99760000","1.99290000"," 5.42330000","3.98510000"," 2.94250000","4.02780000"," 5.03570000","2.99580000"," 4.06720000"," 4.06390000","3.05070000","2.15390000"," 2.02720000"," 2.07270000","3.99500000"," 5.13220000"," 2.194800000","2.01697782","2.99810000"," 3.88870000"," 2.075500000"," 5.69970000"," 5.50210000"," 2.009700000"
"3",102000001,103000000,"2.98490000","2.00020000","1.98530000","1.99760000","1.99290000"," 5.42330000","3.98510000"," 2.94250000","4.02780000"," 5.03570000","2.99580000"," 4.06720000"," 4.06390000","3.05070000","2.02824993"," 2.02720000"," 2.07270000","3.99500000"," 5.13220000"," 2.194800000","2.02570000","2.99810000"," 3.88870000"," 2.075500000"," 5.69970000"," 5.50210000"," 2.009700000"
"3",103000001,104000000,"2.98490000","2.00020000","1.98530000","1.99760000","1.99290000"," 5.42330000","3.98510000"," 2.94250000","4.02780000"," 5.03570000","2.99580000"," 4.06720000"," 4.06390000","3.05070000","2.01000000"," 2.02720000"," 2.07258098","3.99500000"," 5.13220000"," 2.194800000","2.02570000","2.99810000"," 3.88870000"," 2.075500000"," 5.69970000"," 5.50210000"," 2.009700000"
"3",104000001,105000000,"2.98490000","2.00020000","1.96468955","1.99760000","1.99290000"," 5.42330000","3.98510000"," 2.94250000","4.02780000"," 5.03570000","2.99580000"," 4.06720000"," 4.11335894","3.05070000","2.01000000"," 2.02720000"," 2.07120000","3.99500000"," 5.13220000"," 2.194800000","2.02570000","2.99810000"," 3.88870000"," 2.075500000"," 5.69970000"," 5.50210000"," 2.009700000"
"3",105000001,106000000,"2.98490000","2.00020000","1.69867792","1.99760000","1.99433484"," 5.42330000","3.98510000"," 2.94250000","4.02780000"," 5.03570000","2.99580000"," 4.06720000"," 4.12760000","3.05070000","2.01000000"," 2.02720000"," 2.07120000","3.99500000"," 5.13220000"," 2.194800000","2.02570000","2.99810000"," 4.00056184"," 2.075500000"," 5.69970000"," 5.50210000"," 2.009700000"
"3",106000001,107000000,"2.98490000","2.00020000","2.01850000","1.99760000","2.01060000"," 5.46695864","3.98510000"," 2.94250000","4.02780000"," 5.03570000","2.99580000"," 4.06720000"," 4.12760000","3.05070000","2.01000000"," 2.02720000"," 2.07120000","3.99500000"," 5.13220000"," 2.194800000","2.02570000","2.99810000"," 4.01270000"," 2.075500000"," 5.69970000"," 5.58994752"," 2.009700000"
"3",107000001,108000000,"2.98490000","2.00020000","2.01850000","1.99760000","2.01060000"," 5.47320000","3.98510000"," 2.94250000","4.02780000"," 5.03570000","2.99580000"," 4.06720000"," 4.12760000","3.05070000","2.01000000"," 2.02720000"," 2.07120000","3.99500000"," 5.13220000"," 2.194800000","2.02570000","2.99810000"," 4.01270000"," 2.075500000"," 5.69970000"," 5.63700000"," 2.031192529"
"3",108000001,109000000,"2.98490000","2.00020000","2.01850000","1.99760000","2.01060000"," 5.47320000","3.98510000"," 2.94250000","4.02780000"," 5.03570000","2.99580000"," 4.06720000"," 4.12760000","3.05070000","2.01000000"," 2.02720000"," 2.07120000","3.99500000"," 5.13220000"," 2.194800000","2.02570000","2.99810000"," 4.01270000"," 2.075500000"," 5.69970000"," 5.63700000"," 2.137064251"
"3",109000001,110000000,"2.98490000","2.00020000","2.01850000","2.00752416","2.01060000"," 5.47320000","3.98510000"," 2.94250000","4.02780000"," 5.03570000","2.99580000"," 4.06720000"," 4.12760000","3.05070000","2.01000000"," 2.02720000"," 2.07120000","3.99500000"," 5.13220000"," 2.194800000","2.02570000","2.99810000"," 4.01270000"," 2.075500000"," 5.69970000"," 5.63700000"," 2.097331936"
"3",110000001,111000000,"2.98490000","2.00020000","2.01850000","2.01110000","2.01060000"," 5.47320000","3.98510000"," 2.94250000","4.02780000"," 5.03570000","2.99580000"," 4.06720000"," 4.12760000","3.05070000","2.01000000"," 2.02720000"," 2.07120000","3.99500000"," 5.13304777"," 2.194800000","2.02570000","2.99810000"," 4.01270000"," 2.075500000"," 5.69970000"," 5.63700000"," 2.043600000"
"3",111000001,112000000,"2.98490000","2.00020000","2.01850000","2.01110000","2.01060000"," 5.47320000","3.98510000"," 2.94250000","4.02780000"," 5.03570000","2.99580000"," 4.06720000"," 4.12760000","3.05070000","2.01000000"," 2.02720000"," 2.07120000","3.99500000"," 5.20330000"," 2.194800000","2.02570000","2.99810000"," 3.75531274"," 2.075500000"," 5.69970000"," 5.69512948"," 2.043600000"
"3",112000001,113000000,"2.98490000","2.00020000","2.01850000","2.01110000","2.01060000"," 5.47320000","3.98510000"," 2.94250000","4.02780000"," 5.03570000","2.99580000"," 4.06720000"," 4.12760000","3.05070000","2.01000000"," 2.02720000"," 2.07120000","3.99500000"," 5.20330000"," 2.194800000","2.02570000","2.99810000"," 4.00110000"," 2.075500000"," 5.69970000"," 5.76310000"," 2.043600000"
"3",113000001,114000000,"2.98490000","2.00020000","2.01850000","2.01110000","2.01060000"," 5.44634252","3.98510000"," 2.94250000","4.02780000"," 5.03570000","2.99580000"," 4.06720000"," 4.12760000","3.05070000","2.01000000"," 2.02720000"," 2.07120000","3.99500000"," 5.20330000"," 2.194800000","2.02570000","2.99810000"," 4.00110000"," 2.075500000"," 5.69970000"," 5.76310000"," 2.043600000"
"3",114000001,115000000,"2.98490000","2.00020000","2.01850000","2.01110000","2.01060000"," 5.25705207","3.98510000"," 2.94250000","4.02780000"," 5.03570000","2.99580000"," 4.06720000"," 4.12760000","3.05070000","2.01000000"," 2.02720000"," 2.06114713","3.99500000"," 5.18994513"," 2.194800000","1.83317799","2.99810000"," 4.00110000"," 2.075500000"," 5.69970000"," 5.76310000"," 2.043600000"
"3",115000001,116000000,"2.98490000","2.00020000","2.01850000","1.29953962","2.01060000"," 5.31750281","3.98510000"," 2.94250000","4.02780000"," 5.03570000","2.99719849"," 4.06720000"," 4.05654599","3.05070000","2.01000000"," 2.02720000"," 2.05910000","3.99500000"," 5.18520000"," 2.194800000","2.02440000","2.99810000"," 4.00110000"," 2.075500000"," 5.69970000"," 5.76310000"," 2.029118513"
"3",116000001,117000000,"2.98490000","2.00020000","2.01850000","1.19650000","2.01060000"," 4.79780463","3.98510000"," 2.94250000","4.02780000"," 5.03570000","2.99770000"," 4.06720000"," 4.05500000","3.05070000","2.01000000"," 2.02720000"," 2.05910000","3.99500000"," 5.18520000"," 1.313496391","2.02440000","2.99810000"," 4.00110000"," 2.075500000"," 4.23892148"," 4.18966850"," 1.738365292"
"3",117000001,118000000,"2.98490000","2.00020000","2.01850000","1.19650000","2.01060000"," 5.45110000","3.98510000"," 2.94250000","4.02780000"," 5.03570000","2.99770000"," 4.06720000"," 4.05500000","3.05070000","2.01000000"," 2.02720000"," 2.05910000","3.99500000"," 5.18520000"," 2.201300000","2.02440000","2.99810000"," 4.00110000"," 2.075500000"," 5.76610000"," 5.73470000"," 2.058044030"
"3",118000001,119000000,"2.98490000","2.00020000","2.01850000","1.25332626","2.01060000"," 5.45110000","3.98510000"," 2.94250000","4.02780000"," 5.03570000","2.99770000"," 4.06720000"," 4.12042922","3.05070000","2.01000000"," 2.02720000"," 2.05910000","3.99500000"," 5.18520000"," 2.201300000","2.02440000","2.99810000"," 4.00110000"," 2.075500000"," 5.76610000"," 5.73470000"," 2.063700000"
"3",119000001,120000000,"2.98490000","2.00020000","2.01850000","2.01940000","2.01060000"," 5.45110000","3.98510000"," 2.94250000","4.02780000"," 5.03570000","2.99770000"," 4.06720000"," 4.12140000","3.05070000","2.01000000"," 2.02720000"," 2.05910000","3.99500000"," 5.18520000"," 2.201300000","2.02440000","2.99810000"," 4.04623888"," 2.075500000"," 5.76610000"," 5.73470000"," 2.063700000"
"3",120000001,121000000,"2.98490000","2.00020000","2.01850000","2.01940000","2.01060000"," 5.46546039","3.98510000"," 2.94250000","4.02780000"," 5.03570000","3.05021946"," 4.06720000"," 4.12580184","3.05070000","2.01000000"," 2.02720000"," 2.05910000","3.99500000"," 5.18520000"," 2.201300000","2.02440000","2.99810000"," 4.10650000"," 2.075500000"," 5.76610000"," 5.73470000"," 2.063700000"
"3",121000001,122000000,"2.98490000","2.00020000","2.01850000","2.01940000","2.01060000"," 5.55270000","3.98510000"," 2.94250000","4.02780000"," 5.03570000","3.06610000"," 4.06720000"," 4.18020000","3.05070000","2.01000000"," 2.02720000"," 2.05910000","3.99500000"," 5.18520000"," 2.201300000","2.02440000","2.99810000"," 4.10650000"," 2.075500000"," 5.76610000"," 5.73470000"," 2.063700000"
"3",122000001,123000000,"3.00253974","2.00020000","2.03232803","2.01940000","2.01060000"," 5.55270000","3.98510000"," 2.94250000","4.02780000"," 5.03570000","3.06610000"," 4.06720000"," 4.18020000","3.05070000","2.01000000"," 2.02720000"," 2.05910000","3.99500000"," 5.18520000"," 2.201300000","2.02440000","2.99810000"," 4.10650000"," 2.075500000"," 5.76610000"," 5.73470000"," 2.063700000"
"3",123000001,124000000,"3.01510000","2.00020000","2.03400000","2.01940000","2.01060000"," 5.55270000","3.98510000"," 2.94250000","4.02780000"," 5.03570000","3.06610000"," 4.06720000"," 4.20564682","3.05070000","2.01000000"," 2.02720000"," 2.05910000","3.99500000"," 5.18520000"," 2.219832480","2.02440000","2.99810000"," 4.15857357"," 2.075500000"," 5.76610000"," 5.73470000"," 2.063700000"
"3",124000001,125000000,"3.01510000","2.00020000","2.03400000","2.01940000","2.01060000"," 5.55270000","3.98510000"," 2.94250000","4.02780000"," 5.03570000","3.06610000"," 4.06720000"," 4.23790000","3.05070000","2.01000000"," 2.02720000"," 2.05910000","3.99500000"," 5.18520000"," 2.215100000","2.02440000","2.99810000"," 4.15561868"," 2.075500000"," 5.76610000"," 5.73470000"," 2.063700000"
"3",125000001,126000000,"3.01510000","2.00020000","2.03400000","2.01940000","2.01060000"," 5.55270000","3.98510000"," 2.94250000","4.02780000"," 5.03570000","3.06610000"," 4.06720000"," 4.23790000","3.04049477","2.01000000"," 2.02720000"," 2.05910000","3.99500000"," 5.18520000"," 2.215100000","2.02440000","2.99810000"," 4.13840000"," 2.075500000"," 5.76610000"," 5.73470000"," 2.063700000"
"3",126000001,127000000,"3.01510000","2.00020000","2.03400000","2.01940000","2.01060000"," 5.55270000","3.98510000"," 2.94250000","4.02780000"," 5.03570000","3.06610000"," 4.06720000"," 4.23790000","3.03840000","2.01082427"," 2.02720000"," 2.05910000","3.99500000"," 5.18520000"," 2.215100000","2.02440000","2.99810000"," 4.13840000"," 2.075500000"," 5.76610000"," 5.73470000"," 2.063700000"
"3",127000001,128000000,"3.01510000","2.00020000","2.03400000","2.01940000","2.01060000"," 5.55270000","3.98510000"," 2.94250000","4.02780000"," 5.03570000","3.06610000"," 4.06720000"," 4.23790000","3.03840000","2.01690000"," 2.02720000"," 2.05910000","3.99500000"," 5.18520000"," 2.215100000","2.02440000","2.99810000"," 4.13840000"," 2.075500000"," 5.76610000"," 5.73470000"," 2.053502756"
"3",128000001,129000000,"3.01510000","2.00020000","2.03400000","2.01940000","2.01060000"," 5.55270000","4.00328010"," 2.94250000","4.02780000"," 5.03570000","3.06610000"," 4.06720000"," 4.23790000","3.03840000","2.01690000"," 2.02720000"," 2.05910000","3.99500000"," 5.18520000"," 2.215100000","2.02440000","2.99810000"," 4.13840000"," 2.075500000"," 5.76610000"," 5.73470000"," 2.050400000"
"3",129000001,130000000,"3.01510000","2.00020000","2.03400000","2.01940000","2.01060000"," 5.55270000","4.01640000"," 2.94250000","4.02780000"," 5.03570000","3.06610000"," 4.06720000"," 4.23790000","3.03840000","2.01690000"," 2.02720000"," 2.05910000","3.99500000"," 5.18520000"," 2.215100000","2.02440000","2.99810000"," 4.13840000"," 2.075500000"," 5.76610000"," 5.73470000"," 2.050400000"
"3",130000001,131000000,"3.01510000","2.00020000","2.03400000","2.01940000","2.01060000"," 5.55270000","4.01640000"," 2.94250000","4.02780000"," 5.03570000","3.06610000"," 4.06720000"," 4.23790000","3.03840000","2.01690000"," 2.02720000"," 2.05910000","3.99500000"," 5.18520000"," 2.215100000","2.02440000","2.99810000"," 4.13840000"," 2.075500000"," 5.76610000"," 5.73470000"," 2.050400000"
"3",131000001,132000000,"3.01510000","2.00020000","2.03400000","2.01940000","2.01060000"," 5.53373143","4.01640000"," 2.94250000","4.02780000"," 5.03570000","3.06610000"," 4.05091442"," 4.21398152","3.03840000","2.01690000"," 2.02720000"," 2.05910000","3.99500000"," 5.18520000"," 2.215100000","2.02440000","2.99810000"," 4.13840000"," 2.075500000"," 5.76610000"," 5.73470000"," 2.050400000"
"3",132000001,133000000,"3.01510000","2.00020000","2.03400000","2.01940000","2.01060000"," 5.47780000","4.01640000"," 2.94250000","4.02780000"," 5.03570000","3.06610000"," 4.03710000"," 4.19940000","3.03840000","2.01690000"," 2.02720000"," 2.05910000","3.99500000"," 5.18520000"," 2.215100000","2.02440000","2.99810000"," 4.13840000"," 2.075500000"," 5.76610000"," 5.73470000"," 2.050400000"
"3",133000001,134000000,"3.01510000","2.00020000","2.03400000","2.01940000","2.01060000"," 5.47780000","4.01640000"," 2.94250000","4.02780000"," 5.03570000","3.06610000"," 4.03710000"," 4.19940000","3.03840000","2.01690000"," 2.02720000"," 2.05910000","3.99500000"," 5.18520000"," 2.215100000","2.02440000","2.99810000"," 4.11609106"," 2.075500000"," 5.76610000"," 5.73470000"," 2.050400000"
"3",134000001,135000000,"3.01510000","2.00020000","2.03400000","2.01940000","2.01060000"," 5.47780000","4.01640000"," 2.94250000","4.02780000"," 5.03570000","3.06610000"," 4.03710000"," 4.18243529","3.03840000","2.01690000"," 2.02720000"," 2.05910000","3.99500000"," 5.18520000"," 2.215100000","2.02440000","2.99810000"," 4.10470000"," 2.075500000"," 5.76610000"," 5.73470000"," 2.050400000"
"3",135000001,136000000,"3.00986147","2.00020000","2.03400000","2.01940000","2.01060000"," 5.47780000","4.01640000"," 2.94250000","4.02780000"," 5.03570000","3.06610000"," 4.03710000"," 4.14730000","3.03840000","2.01690000"," 2.02720000"," 2.05910000","3.99500000"," 5.18520000"," 2.215100000","2.02440000","2.90969512"," 4.10470000"," 2.075500000"," 5.76610000"," 5.73470000"," 2.050400000"
"3",136000001,137000000,"2.96933915","2.00020000","2.03400000","2.01940000","2.01060000"," 5.47780000","4.01640000"," 2.94250000","4.02780000"," 5.03570000","3.06200369"," 4.03710000"," 4.14730000","3.03840000","1.92111688"," 2.02720000"," 2.05910000","3.99500000"," 5.18520000"," 2.215100000","2.02440000","2.84991345"," 4.10470000"," 2.075500000"," 5.76610000"," 5.73470000"," 2.050400000"
"3",137000001,138000000,"2.99310000","2.00020000","2.03400000","2.01940000","2.01060000"," 5.47780000","4.01640000"," 2.94250000","4.02780000"," 5.03570000","3.01780000"," 4.03710000"," 4.16356939","3.03840000","2.04420000"," 2.03636181"," 2.05910000","3.99500000"," 5.18520000"," 2.215100000","2.02440000","2.98990000"," 4.10470000"," 2.075500000"," 5.76610000"," 5.73470000"," 2.050400000"
"3",138000001,139000000,"2.99310000","2.00020000","2.03400000","2.01940000","2.01060000"," 5.47780000","4.01640000"," 2.94250000","4.02780000"," 5.03570000","3.01780000"," 4.03710000"," 4.17910000","3.03840000","2.09067792"," 2.04730000"," 2.05910000","3.99500000"," 5.18520000"," 2.215100000","2.02440000","2.98990000"," 4.10470000"," 2.075500000"," 5.76610000"," 5.73470000"," 2.050400000"
"3",139000001,140000000,"2.99310000","2.00020000","2.01147131","2.01940000","2.01060000"," 5.47780000","4.01640000"," 2.94250000","4.02780000"," 5.03570000","3.01780000"," 4.03710000"," 4.17910000","3.03840000","3.01620000"," 2.04730000"," 2.05910000","3.99500000"," 5.18520000"," 2.215100000","2.02440000","2.98990000"," 4.11546085"," 2.075500000"," 5.76610000"," 5.73470000"," 2.050400000"
"3",140000001,141000000,"2.99310000","2.00020000","2.01040000","2.01940000","2.01060000"," 5.47780000","4.01640000"," 2.94250000","4.02780000"," 5.03570000","3.01780000"," 4.03710000"," 4.17910000","3.03840000","3.01620000"," 2.04730000"," 2.05910000","3.99500000"," 5.18520000"," 2.215100000","2.02440000","2.98990000"," 4.12020000"," 2.075500000"," 5.76610000"," 5.73470000"," 2.050400000"
"3",141000001,142000000,"2.99310000","2.00020000","2.01040000","2.01940000","2.01060000"," 5.47780000","4.01640000"," 2.94250000","4.02780000"," 5.03570000","3.01780000"," 4.03710000"," 4.26135968","3.03840000","3.01620000"," 2.04730000"," 2.05910000","3.99500000"," 5.61044015"," 1.866174078","2.02440000","2.98990000"," 4.12020000"," 2.075500000"," 5.76610000"," 5.73470000"," 2.050400000"
"3",142000001,143000000,"2.99310000","2.00020000","2.01040000","2.01940000","2.01060000"," 5.47780000","4.01640000"," 2.94250000","4.02780000"," 5.03570000","3.01780000"," 4.03710000"," 4.19320000","3.03840000","3.01620000"," 2.04730000"," 2.05910000","3.99500000"," 5.90820000"," 1.797300000","2.02440000","2.98990000"," 4.12020000"," 2.075500000"," 5.76610000"," 5.73470000"," 2.050400000"
"3",143000001,144000000,"2.99310000","2.00020000","2.01040000","2.01940000","2.01060000"," 5.47780000","4.01640000"," 2.94250000","4.02780000"," 5.03570000","3.01780000"," 4.03710000"," 4.19320000","3.03840000","3.01620000"," 2.04730000"," 2.05910000","3.99500000"," 5.72341455"," 1.797300000","2.02440000","2.98990000"," 3.28734657"," 2.075500000"," 5.76610000"," 5.73470000"," 2.050400000"
"3",144000001,145000000,"2.99310000","1.99565141","2.01040000","2.01940000","2.01060000"," 5.47780000","4.01640000"," 2.94250000","4.02780000"," 5.01810201","3.01780000"," 4.03710000"," 4.19320000","3.03840000","3.01620000"," 2.04730000"," 2.05910000","3.99500000"," 5.15110092"," 1.796331489","2.02440000","2.98990000"," 3.85910000"," 2.075500000"," 5.44510367"," 5.59297710"," 2.050400000"
"3",145000001,146000000,"2.99310000","1.98670000","2.01040000","2.01940000","2.01060000"," 5.47780000","4.01640000"," 2.94250000","4.02780000"," 5.01730000","3.01780000"," 4.04696333"," 4.19320000","3.03840000","3.01620000"," 2.04730000"," 2.05910000","3.99500000"," 5.14940000"," 1.795500000","2.02440000","2.98990000"," 4.00874715"," 2.075500000"," 5.40820000"," 5.57770000"," 2.050400000"
"3",146000001,147000000,"2.99310000","1.98670000","2.01040000","2.01940000","2.01060000"," 5.47780000","4.01640000"," 2.94250000","4.02780000"," 5.01730000","3.01780000"," 4.04320000"," 4.19320000","3.03840000","3.01620000"," 2.04579763"," 2.05910000","3.99500000"," 5.14940000"," 1.795500000","2.02440000","2.98990000"," 4.01230000"," 2.060736196"," 5.40820000"," 5.57770000"," 2.050400000"
"3",147000001,148000000,"2.99310000","1.98670000","2.01040000","2.01800488","2.01060000"," 5.47780000","4.01640000"," 2.94250000","4.02780000"," 5.01730000","3.01780000"," 4.04320000"," 4.19320000","3.03840000","3.00411489"," 2.04260000"," 2.05910000","3.99500000"," 5.14940000"," 1.795500000","2.02440000","2.98990000"," 4.01230000"," 2.029200000"," 5.40820000"," 5.57770000"," 2.050400000"
"3",148000001,149000000,"2.99310000","1.98670000","2.01040000","1.99060000","2.01060000"," 5.47780000","4.01640000"," 2.94250000","4.02780000"," 5.01730000","3.01780000"," 4.04320000"," 4.19320000","3.08734838","3.00400000"," 2.04260000"," 2.05910000","3.99500000"," 5.14940000"," 1.795500000","2.02440000","2.98990000"," 4.01230000"," 2.029200000"," 5.40820000"," 5.57770000"," 2.050400000"
"3",149000001,150000000,"2.99310000","1.98670000","2.01040000","1.99060000","2.01060000"," 5.47780000","4.01640000"," 2.94250000","4.02780000"," 5.01730000","3.01780000"," 4.04320000"," 4.19320000","3.13530000","3.00400000"," 2.04260000"," 2.05910000","3.99500000"," 5.14940000"," 1.795500000","2.02440000","2.98990000"," 4.01230000"," 2.029200000"," 5.40820000"," 5.57770000"," 2.050400000"
"3",150000001,151000000,"2.99310000","1.98670000","2.01040000","1.99060000","2.01060000"," 5.47780000","4.01640000"," 2.94250000","4.02780000"," 5.01730000","3.01780000"," 4.04320000"," 4.19320000","3.13530000","3.00400000"," 2.04260000"," 2.05910000","3.99500000"," 5.14940000"," 1.795500000","2.02440000","2.98990000"," 4.01230000"," 2.029200000"," 5.40820000"," 5.57770000"," 2.050400000"
"3",151000001,152000000,"2.99310000","1.98670000","2.01040000","1.99060000","2.01060000"," 5.47780000","3.97655533"," 2.94250000","4.02780000"," 5.01730000","3.01780000"," 4.04320000"," 4.19320000","3.06532090","3.00400000"," 2.04260000"," 2.05910000","3.99500000"," 5.14940000"," 1.789522350","2.02440000","2.98990000"," 4.01230000"," 2.029200000"," 5.40820000"," 5.57770000"," 2.050400000"
"3",152000001,153000000,"2.99310000","1.98670000","2.01040000","1.99060000","2.01060000"," 5.47780000","3.96990000"," 2.94250000","4.02780000"," 5.01730000","3.01780000"," 4.04320000"," 4.19320000","3.05320000","3.00400000"," 2.04260000"," 2.05910000","3.99500000"," 5.14940000"," 1.788500000","2.02440000","2.98990000"," 4.01230000"," 2.029200000"," 5.40820000"," 5.57770000"," 2.050400000"
"3",153000001,154000000,"2.99310000","1.98670000","2.01040000","1.99060000","2.01060000"," 5.47780000","3.96990000"," 2.94250000","4.02780000"," 5.01730000","3.01780000"," 4.04320000"," 4.19320000","3.05320000","3.00400000"," 2.04260000"," 2.05762202","3.99500000"," 5.14940000"," 1.788500000","2.02440000","2.98990000"," 3.97263001"," 2.029200000"," 5.40820000"," 5.57770000"," 2.041005899"
"3",154000001,155000000,"2.99310000","1.98670000","2.01040000","1.99060000","2.01060000"," 5.47780000","3.96990000"," 2.94250000","4.02780000"," 5.01091806","3.01780000"," 4.04320000"," 4.19320000","3.05320000","3.00400000"," 2.04260000"," 2.05710000","3.99500000"," 5.14940000"," 1.788500000","2.02440000","2.98990000"," 3.95560000"," 2.029200000"," 5.40356879"," 5.57203505"," 2.027400000"
"3",155000001,156000000,"2.99310000","1.98670000","2.01040000","2.00729434","2.01060000"," 5.47780000","3.96990000"," 2.94250000","4.02780000"," 4.97140000","3.01780000"," 4.04320000"," 4.21036564","3.05320000","3.00400000"," 2.04260000"," 2.05710000","3.99500000"," 5.14940000"," 1.681229164","2.02440000","2.98990000"," 3.95560000"," 2.029200000"," 5.37500000"," 5.53700000"," 2.035424319"
